url,Storia,Attivita,Nome,Data di nascita,Luogo di Morte,Luogo di Nascita,La vita,Data di morte
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=349302&Pag=406&IdSel=421,,artista,Scanavino Emilio,1922,Milano,Genova,"Nasce a Genova nel 1922. Nel dopoguerra partecipa a numerose collettive. Con il 1947, anno in cui soggiorna a Parigi, ha inizio il suo percorso artistico. Nel 1950 Scanavino ottiene, ex aequo, il I Premio alla V Regionale Genovese. Una personale a Londra nel 1951 (Apollinaire Gallery) fa nascere l'interesse per la pittura di Bacon.Nello stesso anno, Scanavino inizia a frequentare, ad Albisola, il laboratorio di ceramica di Tullio Mazzotti, dove incontra Fontana. Verso il 1953 si avvicina cosi al gruppo spazialista, pur non aderendovi mai ufficialmente. La sua poetica si lega all'Informale, secondo una particolare lettura dove prevale un segno materico evidente in opere come La festa (1955) o Alfabeto senza fine (1957). Tra le molte rassegne cui partecipa in questi anni vanno ricordati il X Premio Lissone (premio acquisto per Ecce Homo, 1956-1957), la Biennale di Venezia del 1954, quella del 1958 (Premio Prampolini) e quella del 1960 (sala personale), la III Biennale del Mediterraneo ad Alessandria d'Egitto e l'VIII Quadriennale di Roma. Nel 1960 Scanavino vince il Premio Spoleto. All'inizio del nuovo decennio, Scanavino partecipa, nel clima di ritorno alla figurazione, alle rassegne: Possibilita di Relazione? (Roma, 1960) e Alternative attuali (L'Aquila, 1962). Nel 1965 espone alla Quadriennale romana, nel 1966, di nuovo con sala personale, alla Biennale di Venezia (Lunetta, 1966), e, nel 1970 alla Biennale di Mentone. L'anno successivo crea, in occasione della Biennale di S. Paolo in Brasile, con Alik Cavaliere Omaggio all'America -latina un' opera pitto-plastica censurata per ragioni politiche. Nel corso degli anni Settanta e Ottanta Scanavino realizza Tramature, con i suoi caratteristici segni intrecciati, riproponendo il tema degli Alfabeti senza fine. Muore a Milano nel 1986.Bibliografia D'Amico F., Guadagnini W. (a cura di), Emilio Scanavino opere 1954-1962 (cat. mostra), Modena, Galleria Civica, 1990;Accame V., Scanavino. Disegni e scritti inediti, Bergamo, 1990;Accame G.M. (a cura di), Scanavino: coscienza e persistenza del segno, Brescia, Galleria Arte contemporanea Manuela Allegrini, 1993;Emilio Scanavino (cat. mostra), Chiavari, Palazzo Rocca, 2000/2001;Il segno impresso (cat. mostra), Bellinzona, Villa dei Cedri, 2001Boschiero N. (a cura di), Il deposito della Grazia e l'archivio di Nuova Scrittura, (cat. mostra), Rovereto, Archivio del '900, 2001",1986
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50728&Pag=407&IdSel=421," La fase della ""conciliazione"": due case sotto uno stesso tetto",,Scelba Mario,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50756&Pag=408&IdSel=421, Studiosi trentini in Austria e in Italia,,Scopoli Giovanni,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50692&Pag=409&IdSel=421, Il consolidarsi del regime,,Scotoni Mario,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50572&Pag=410&IdSel=421, Rottura secolare dell'unita della penisolaL'avventura del duca Alachi e la fine dell'autonomiaLe vicende politicheLa scuola fino al XVI secolo,Storico e cronista,Secondo di Trento o di Non,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50517&Pag=411&IdSel=421, La cultura trentina a cavallo dei due secoli,"bibliotecario, storico",Segarizzi Arnaldo,10/08/1872,,Avio,"Frequento le Universita di Vienna, Roma, Genova e Padova. In quest?ultima si laureo nel 1897 in Lettere. Nel 1901 fu nominato aiutobibliotecario alla Marciana di Venezia e, il 1° aprile 1905, bibliotecario della Querini Stampalia. Lavoro per quasi vent?anni al riordino di questa biblioteca con grande passione e perizia, dimostrando di essere un degno continuatore di quella tradizione di bibliotecari trentini che aveva avuto illustri rappresentanti in Tommaso Gar e Riccardo Predelli Fu assiduo collaboratore delle riviste trentine dell?anteguerra, e in seguito di «Studi Trentini». Dopo il 1918, quando il Comune di Trento si appresto a riordinare la Biblioteca Civica (era morto durante la guerra il suo bibliotecario prof. Lodovico Oberziner) il Segarizzi venne a Trento piu volte ed avvio un nuovo catalogo, adottando lo stesso metodo scientifico gia attuato nella Querini Stampalia. Egli fu pure di grande aiuto al nuovo bibliotecario L. Cesarini Sforza che assunse la direzione della Biblioteca Comunale di Trento l?1.1.1920. Socio della Deputazione Veneta di Storia Patria dal 1904 e suo attivissimo segretario dal 1920, fu promotore della Societa per gli Studi Trentini e suo consigliere di direzione nel primo biennio. Fu pure socio dell?Accademia roveretana degli Agiati, dell?Ateneo Veneto e dell?Accademia Virgiliana di Mantova. Particolarmente importanti sono i suoi studi sull?umanesimo veneto, su fra Dolcino e sulle relazioni degli ambasciatori veneti. Tra le sue opere piu significative ricordiamo: Fonti per la storia di fra Dolcino e Contributo alla storia di fra Dolcino e degli eretici trentini, in «Tridentum», III (1900); Relazioni degli ambasciatori veneti al Senato, in Scrittori d?Italia, Laterza, Bari 1912-1916, voll. I-III, Passaggi di Ambasciatori veneti per il Trentino e l?Alto Adige, in «Archivio per l?Alto Adige», XII (1917). Necrologio con bibliografia a cura di LAMBERTO CESARINI SFORZA in «Studi Trentini di Scienze Storiche», V (1924), pp. 358-362. Su di lui si veda pure: ADOLFO CETTO, La Biblioteca Comunale di Trento nel centenario della sua apertura, Leo Olschki edit., Firenze 1956, cap. IV, pp. [156]-164, «Interim - Arnaldo Segarizzi».",09/09/1924
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50484&Pag=412&IdSel=421, La cultura trentina a cavallo dei due secoli,sociologo e criminologo,Sighele Scipio,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50496&Pag=413&IdSel=421, I governi vescovili,Vescovo di Trento,Sigismondo Alfonso Thun,7 novembre 1621,Trento,Castel Thun,"Il travagliato iter della designazione a vescovo di TrentoIl dilagare del fenomeno della ""caccia alle streghe"" nella diocesi di TrentoLa lotta del vescovo contro il fenomeno dell'usura e le resistenze che dovette incontrare",2 febbraio 1677
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50485&Pag=414&IdSel=421," I vescovi Giorgio Liechtenstein e Alessandro di Masovia mettono l?alleanza in discussioneDalle seconde ""compattate"" del 1454 al libello territoriale del 1511: la sovranita dei vescovi nel quadro del legame col Tirolo",arciduca d'Austria e conte del Tirolo,Sigismondo d'Asburgo,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50486&Pag=415&IdSel=421," I rapporti del Principato con la contea del TiroloLa controriforma nella diocesi di TrentoI governi vescoviliIl territorio trentino nel periodo francese: tra Austria, Baviera e Italia",Vescovo di Trento,Sigismondo Francesco di Austria,28 novembre 1630,Innsbruck,Innsbruck,Le premesse delle ambizioni della casa d'Austria sull'episcopato trentino.Le conseguenze del mancato riconoscimento di Sigismondo Francesco come vescovo di Trento,25 giugno 1665
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=349303&Pag=416&IdSel=421,,artista,Simonetti Gianni Emilio,1940,,Roma,"Nasce a Roma nel 1940. Ha compiuto i suoi studi a Milano dove si e laureato in Economia presso l'Universita Cattolica. Ha insegnato Lettere, Filosofia e Cinema. La sua ricerca, fin dagli esordi, si pone attraverso la mescolanza di generi: pittura, musica e scrittura, estendendosi poi al teatro e al cinema. Simonetti nel 1963 intitola un romanzo e l'anno successivo un'opera «Kammerkomerz», rifacendosi al lavoro di Kurt Schwitters. Un altro punto di riferimento importante per la sua attivita e l'opera di John Cage: nel 1964 Simonetti inizia infatti a comporre «Mutica», diciassette partiture di ""musica-muta"" dove l'aspetto visivo assume un ruolo primario. La sua prima mostra risale al 1966 a Milano presso la Galleria Apollinaire. Tra gli spettacoli di Fluxus va menzionato il Festival organizzato nel 1967 a Torino con Ben Vautier e Ugo Nespolo. Sempre nel 1967 e tra i fondatori della rivista «B't». Le opere di Simonetti sono intrecci di immagini rimpicciolite e di parole, spesso in lingue diverse, connesse tra loro da segni e annotazioni. Per denunciare la distanza della pratica artistica dalle dinamiche sociali l'artista sceglie di agire contemporaneamente su piu registri, contaminando i generi.Nel 1970 espone a New York, alla Galleria Bonino, e nel 1973 a Parigi, presso la Galleria Le Miniature. Nel 1975 le sue opere sono presentate in Germania a Baden Baden, presso la Keller Galerie e poi nel 1978 a Stoccarda presso la Galerie 66. Negli anni Ottanta espone in Spagna, a Madrid (1982, Galeria Arte Nuevo) e a Toronto (1988, Embassy Gallery). A Milano e presente nel 1991 con una Mostra al Mercato del Sale e nello stesso anno e a Vienna, alla Galleria Forum. Simonetti ha realizzato tre film: Teoria e pratica dell'architettura spontanea, 1971; Morire a Parigi, 1974; Lettere da un giorno di pioggia, 1992. BibliografiaFagone V. (prefazione di), Raccolta italiana di Nuova Scrittura, Milano, 1977;Della Grazia P., Carrega U., Accame V., Fagone V. (testi di), Archivio Della Grazia di Nuova Scrittura, Milano, 1989;XLIV Esposizione internazionale d'Arte. La Biennale di Venezia (cat. mostra), Venezia, 1990Zanchetti G. (a cura di), Text-image (cat. mostra), La Chaux-de-Fonds, Musée de beaux-arts, Rovereto, Mart, Bolzano, Mouseion, 1999-2000;Boschiero N. (a cura di), Il deposito della Grazia e l'archivio di Nuova Scrittura, (cat. mostra), Rovereto, Archivio del '900, 2001",
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=458428&Pag=417&IdSel=421,,Vescovo di Trento,Sisedizio,Seconda meta del 600,sconosciuto,sconosciuto,"Il vescovo viene nominato nel Dittico Uldariciano, ma non e stato possibile rintracciare altre notizie nelle fonti storiche.",Prima meta del 700
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50550&Pag=418&IdSel=421, Come impostare il problemaEvangelizzazione del territorio ruraleLa scuola fino al XVI secolo,martire del IV secolo,Sisinio,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50488&Pag=419&IdSel=421, L'imperatore Federico II pone a Trento un podesta,podesta di Trento,Sodegerio da Tito,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=458430&Pag=420&IdSel=421,,Vescovo di Trento,Stablisiano,A cavallo fra il 500 e il 600,sconosciuto,sconosciuto,"Il vescovo viene nominato nel Dittico Uldariciano, ma non e stato possibile rintracciare altre notizie nelle fonti storiche.",Prima meta del 600
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=349304&Pag=421&IdSel=442,,artista,Staccioli Mauro,11/02/1937,,"Volterra, PI","Nasce a Volterra, in provincia di Pisa, l'11 febbraio del 1937. Nel 1954 termina gli studi presso l'Istituto d'arte di Volterra dove, nel 1960, espone per la prima volta alla Casa dello studente. Dall'ottobre del 1960 al novembre 1963 lavora come insegnante ed esponente sindacale a Cagliari, partecipando con altri, Gaetano Brundu, Luigi Mazzarelli e Primo Pantoli, alla formazione del Gruppo di iniziativa. Alla fine del 1963 si sposta a Lodi, dove rimane fino al 1968, impegnato in attivita politica.Si trasferisce quindi a Milano. Nel parlare della propria attivita negli anni settanta Staccioli pone il suo rapporto con la citta di Milano in primo piano: ""il contatto con la situazione urbana milanese ha prodotto nel mio lavoro, una serie di reazioni per cui l'immagine violenta, provocatoria e stata dominante. La scultura non e piu un momento di abbellimento, una forma raccolta in sé, ma occasione di riflessione critica"". Essenziale diventa dunque la relazione tra l'artista e il luogo dove la scultura verra sistemata, non monumento o ornamento ma intervento, fatto per creare un rapporto nuovo e consapevole tra l'uomo e l' arte e l'architettura.Staccioli ha insegnato al Primo Liceo Artistico Statale di Milano. Molti sono gli scritti di carattere didattico, sul proprio lavoro politico e culturale elaborati nel corso degli anni. Tra le sue operazioni d'intervento artistico si rammentano quelle a Volterra nel 1972, alla Biennale di Venezia nel 1978, Martinafranca nel 1979, alla Galleria nazionale d'arte moderna di Roma e al Mercato del sale nel 1981, a Seul nel 1988, a San Giovanni Valdarno nel 1996, a Bergamo nel 1993 e Bruxelles nel 1998. Alcuni lavori come il muro della biennale o la ""frattura"" al mercato del Sale sollecitano in chi le vede un movimento, una risposta a un ostacolo che dev'essere superato, sono dunque segni che scuotono la sensibilita del pubblico.BibliografiaCollezione 88-90 (cat. mostra), Prato, Museo Pecci, 1990-1991;Bellini R. (a cura di), Anni '90. Arte a Milano (cat. mostra), Milano, Galleria Credito Valtellinese, Biblioteca Nazionale Braidense. Spazio Vigentina 1995;Batacchi F., Neff V., Schneider T. (a cura di), Staccioli: Ponte Levatoio: scultura e ambiente 1972-1999 (cat. mostra), Pergine Valsugana, Castello, 1999;Loers V. (a cura di), Mauro Staccioli: Works 1969-1999 (cat. mostra), Bruxelles, Istituto Italiano di Cultura, 2000;Mauro Staccioli (cat. mostra), Milano, Arte Studio Invernizzi, 2000;Zwischen Figur und Körper. Aspekte der italienischen Kunst der Nachkriegszeit (cat. mostra), Rosenheim, Städtische Galerie Rosenheim, 2000Boschiero N. (a cura di), Il deposito della Grazia e l'archivio di Nuova Scrittura, (cat. mostra), Rovereto, Archivio del '900, 2001",
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50688&Pag=422&IdSel=442, L'avvento del fascismo,,Starace Achille,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50738&Pag=423&IdSel=442, I maestri di grammatica,,Stefano da Cles,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50490&Pag=424&IdSel=442, Il nuovo ordinamento delle amministrazioni comunali,"arciprete, deputato alla Dieta di Innsbruck",Strosio Andrea,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50660&Pag=425&IdSel=442, L'eta di Paolo Oss Mazzurana,,Tambosi Giovanni Battista,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50670&Pag=426&IdSel=442, La cultura trentina a cavallo dei due secoli,,Taramelli Torquato,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50630&Pag=427&IdSel=442, La controriforma nella diocesi di TrentoAntichi e nuovi contrasti politici nei governi vescovili del SettecentoIl Settecento roveretanoLe tre cattedre universitarieLa cultura a Rovereto,,Tartarotti Girolamo,,,,,
http://www.trentinocultura.net/asp_cat/main.asp?IDProspettiva=19&TipoVista=Scheda&IdObj=50585&Pag=428&IdSel=442, L'avventura del duca Alachi e la fine dell'autonomia,duca,Tassilone II di Baviera,,,,,
